comment,sadness,anger,confident,analytical
 writing and acting  removed 3rd paragraph. nitpick is really purely a matter of opinion.,0.0,0.0,0.0,0.706075
 writing and acting  removed 3rd paragraph. nitpick is really purely a matter of opinion.,0.0,0.0,0.890603,0.0
if you are calling it award-winning in the intro then you must include the critics opinion here as well.,0.0,0.0,0.0,0.0
if you are calling it award-winning in the intro then you must include the critics opinion here as well.,0.0,0.0,0.0,0.842108
rm unencyclopedic opinion,0.0,0.0,0.0,0.0
rv opinion,0.0,0.0,0.0,0.0
 plagiarism and factual accuracy  presented more accurate reflection of opinion presented in answering my critics,0.0,0.0,0.0,0.0
 plagiarism and factual accuracy  presented more accurate reflection of opinion presented in answering my critics,0.0,0.0,0.0,0.970179
 plagiarism and factual accuracy  presented more accurate reflection of opinion presented in answering my critics,0.0,0.0,0.909949,0.0
 opinion polls  entered correct last day of polling for 2 polls (as opposed to date results were printed in the newspapers),0.0,0.0,0.0,0.892152
opinion statements,0.0,0.0,0.0,0.0
opinion statements,0.0,0.0,0.0,0.982476
there is no truth in the <b>opinion</b> that nu-emo bears significant resemblance to the 80s goth movement.,0.0,0.531863,0.0,0.0
removed personal opinion,0.0,0.0,0.0,0.0
restore maritimequest.com link per [[wt:wpspam#3rd opinion request]],0.0,0.0,0.0,0.0
restore maritimequest.com link per [[wt:wpspam#3rd opinion request]],0.0,0.0,0.0,0.765814
 character history  opinion,0.0,0.0,0.0,0.0
 drama  removed sentence about reception of the tragedies which was opinion not fact; added sentence about middle plays; rewrote first few words of 2nd para to better fit with this change,0.0,0.0,0.0,0.519491
 drama  removed sentence about reception of the tragedies which was opinion not fact; added sentence about middle plays; rewrote first few words of 2nd para to better fit with this change,0.0,0.0,0.0,0.0
 scientific opinion  it is not possible to attribute all or even a large part of the observed global-mean warming to the enhanced greenhouse effect on the basis of observational data currently,0.0,0.0,0.0,0.0
 scientific opinion  it is not possible to attribute all or even a large part of the observed global-mean warming to the enhanced greenhouse effect on the basis of observational data currently,0.0,0.0,0.0,0.743365
toooo obscure and opinion-based.,0.0,0.0,0.0,0.0
 death tolls  rm opinion,0.0,0.0,0.0,0.0
 origins  caps; rem unreferenced opinion,0.0,0.0,0.0,0.0
 origins  caps; rem unreferenced opinion,0.0,0.0,0.0,0.882284
 opinion polls ,0.0,0.0,0.0,0.0
 critical opinion  npov criticism is the opposite of praise critical opinion undermines the validity of opposing points of view,0.0,0.0,0.0,0.0
 critical opinion  npov criticism is the opposite of praise critical opinion undermines the validity of opposing points of view,0.0,0.0,0.0,0.892152
 public opinion  all polls are surveying personal opinion of the person interviewed - permitted with greater restictions certainly makes it a public policy query not just morality,0.0,0.0,0.0,0.796123
words linked to [[list of pok\u00e9mon]] in intro caps pok\u00e9mon trainer | rm interesting to note (opinion) name change rm speculation of others changing also (probably but still speculation) | it link,0.0,0.0,0.0,0.723711
words linked to [[list of pok\u00e9mon]] in intro caps pok\u00e9mon trainer | rm interesting to note (opinion) name change rm speculation of others changing also (probably but still speculation) | it link,0.0,0.0,0.0,0.0
 ip addresses  frequently is subjective and opinion. this reservation isnt part of the private networks could we get it referenced?,0.0,0.502553,0.0,0.0
 ip addresses  frequently is subjective and opinion. this reservation isnt part of the private networks could we get it referenced?,0.0,0.0,0.0,0.952313
 ip addresses  frequently is subjective and opinion. this reservation isnt part of the private networks could we get it referenced?,0.0,0.0,0.0,0.0
 how it works  withdrew a biased opinion not directly related to the article topic.,0.0,0.0,0.0,0.61476
 how it works  withdrew a biased opinion not directly related to the article topic.,0.0,0.0,0.0,0.0
added campbells soup tower info. added opinion on customs house by nikolaus pevsner.,0.0,0.0,0.0,0.77494
added campbells soup tower info. added opinion on customs house by nikolaus pevsner.,0.0,0.0,0.0,0.0
 preamble  requested citation and deleted opinion; the interpretation in question is a straightforward discussion that follows from the language of the preamble,0.0,0.0,0.0,0.788547
taking out a bit of opinion,0.0,0.0,0.0,0.0
npov tag; -bias/opinion/redundancies/promotional minutiae,0.0,0.0,0.0,0.0
rmv rant,0.812546,0.0,0.0,0.0
removed pov rant,0.711254,0.0,0.0,0.0
removing rant,0.711254,0.0,0.0,0.0
 external links  this link is to an anonymous rant on a counterculture/erotica site,0.0,0.0,0.0,0.801827
removing light rail now article - that article is utter garbage with no supporting facts - its just a rant,0.50919,0.0,0.0,0.0
removing light rail now article - that article is utter garbage with no supporting facts - its just a rant,0.0,0.0,0.0,0.0
removing light rail now article - that article is utter garbage with no supporting facts - its just a rant,0.0,0.0,0.0,0.788007
making this hysteric anti-conservative rant slightly less hysteric,0.582001,0.0,0.0,0.0
making this hysteric anti-conservative rant slightly less hysteric,0.0,0.0,0.0,0.0
making this hysteric anti-conservative rant slightly less hysteric,0.0,0.0,0.0,0.762356
 2006 wct controversy  rvt pov rant unencyclopaedic & probable copyvio,0.0,0.0,0.0,0.0
 notes  rant link,0.559347,0.0,0.0,0.0
 notes  rant link,0.0,0.0,0.0,0.955445
rmvd copyvio rant,0.812546,0.0,0.0,0.0
removed vandalism/rant,0.567449,0.0,0.0,0.0
 external links  the web address for my open publishing rant has moved,0.0,0.0,0.0,0.620279
reverting unencyclopedic rant. see [[wp:or]] [[wp:v]].,0.0,0.0,0.0,0.0
since atreyu isnt pop punk..at all....i decided to give them their own sentence which is what they deserve in this horrible article about a shitty generic pop band..... </rant>,0.650458,0.0,0.0,0.0
since atreyu isnt pop punk..at all....i decided to give them their own sentence which is what they deserve in this horrible article about a shitty generic pop band..... </rant>,0.0,0.0,0.605143,0.0
npov; this entire paragraph is a philosophic rant--not encyclopedic information,0.0,0.0,0.618451,0.0
npov; this entire paragraph is a philosophic rant--not encyclopedic information,0.0,0.0,0.0,0.687768
rv rant,0.6791,0.0,0.0,0.0
rm pov rant and replace it with {{fact}} tag which gets the same idea across,0.0,0.0,0.727798,0.0
rm pov rant and replace it with {{fact}} tag which gets the same idea across,0.0,0.0,0.0,0.882284
 iraq war  removed pov rant,0.635409,0.0,0.0,0.0
 soldier rant ,0.660136,0.0,0.0,0.0
 motivations behind the implementation of apartheid  moved rant with which i have some sympathy to talk page for discussion,0.701194,0.0,0.0,0.0
 motivations behind the implementation of apartheid  moved rant with which i have some sympathy to talk page for discussion,0.0,0.0,0.0,0.0
removing fanboy rant,0.589948,0.0,0.0,0.0
[[wp:undo|undid]] revision by [[special:contributions/thumperward|thumperward]] ([[user talk:thumperward|talk]]) pov issue already settled on talk page in july07. its not a rant just a definition.,0.0,0.0,0.0,0.842279
[[wp:undo|undid]] revision by [[special:contributions/thumperward|thumperward]] ([[user talk:thumperward|talk]]) pov issue already settled on talk page in july07. its not a rant just a definition.,0.0,0.0,0.0,0.0
 extent of manchuria  removed poorly spelt chinese-nationalist rant.,0.592536,0.0,0.0,0.0
got rid of islamic rant that was all in caps,0.0,0.0,0.849827,0.0
 law enforcement theories  unnecessary rant at last editor removed,0.0,0.0,0.0,0.0
 law enforcement theories  unnecessary rant at last editor removed,0.0,0.0,0.0,0.868982
rv anon pov rant,0.6791,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
 references  rm angry rant,0.769467,0.0,0.0,0.0
 references  rm angry rant,0.0,0.0,0.0,0.920855
 non-u.s. formulas  rm unsourced rant,0.0,0.0,0.0,0.993749
rv rant per numerous vfds common sense,0.0,0.0,0.0,0.920855
rv - rant in bio,0.611443,0.0,0.0,0.0
replace very pov non-wikified rant with earlier version,0.0,0.0,0.898327,0.0
rv massive pov/rant,0.541559,0.0,0.0,0.0
rv vandalism/libel many of these were not nazis and at least not politicians or people of influence during national socialism. this rant needs to be deleted.,0.0,0.0,0.0,0.0
edited rumors to include speculation with logical backing and explanations. edited out nontopical rant,0.0,0.0,0.0,0.0
edited rumors to include speculation with logical backing and explanations. edited out nontopical rant,0.0,0.0,0.0,0.94853
edited rumors to include speculation with logical backing and explanations. edited out nontopical rant,0.0,0.0,0.0,0.0
 2000-2099  for goodness sake! - see talk for accompanying rant,0.671041,0.0,0.0,0.0
 2000-2099  for goodness sake! - see talk for accompanying rant,0.0,0.0,0.0,0.769135
rv. unsourced trivial rant,0.812546,0.0,0.0,0.0
rv rant and mostly unsourced material,0.6791,0.0,0.0,0.0
rv rant and mostly unsourced material,0.0,0.0,0.0,0.0
rv sectarian rant,0.558242,0.0,0.0,0.0
remove deranged rant,0.711254,0.0,0.0,0.0
replace kids of today rant with something more appropriate.,0.698243,0.0,0.0,0.0
replace kids of today rant with something more appropriate.,0.0,0.0,0.0,0.0
removed a snotty quote from h.g. wells. quoting churchills critics is good but maybe not when they rant and rave.,0.0,0.0,0.0,0.0
removed a snotty quote from h.g. wells. quoting churchills critics is good but maybe not when they rant and rave.,0.0,0.0,0.0,0.0
reverted edits by [[special:contributions/vague rant|vague rant]] ([[user talk:vague rant|talk]]) to last version by valadius,0.0,0.0,0.0,0.0
info added on gdc 2007 rant,0.0,0.0,0.0,0.842108
 bus lanes  rm pov rant,0.551067,0.0,0.0,0.0
removing pov rant,0.711254,0.0,0.0,0.0
 foreign relations  last two paragraphs were blatantly unencyclopedic and more fit for talkpage or rant page. removing them.,0.564807,0.0,0.0,0.0
 foreign relations  last two paragraphs were blatantly unencyclopedic and more fit for talkpage or rant page. removing them.,0.0,0.0,0.0,0.596122
 foreign relations  last two paragraphs were blatantly unencyclopedic and more fit for talkpage or rant page. removing them.,0.0,0.0,0.0,0.0
 origins  rm judgemental rant,0.0,0.0,0.0,0.920855
 analysis of cricket statistics  rm totally irrelevant rant about baseball statistics and hopefully clean up some uncited likely incorrect original research,0.0,0.0,0.0,0.0
 analysis of cricket statistics  rm totally irrelevant rant about baseball statistics and hopefully clean up some uncited likely incorrect original research,0.0,0.0,0.0,0.801827
remove rant,0.711254,0.0,0.0,0.0
reverted to revision id (67910379) using gml2 (rm pov rant),0.0,0.0,0.0,0.687768
reworded for clarity. removed ghetto subculture rant since it seemed to be implying that the game was mocking ghetto or trendy hip hop culture in general and thus racist.,0.0,0.0,0.0,0.824412
reworded for clarity. removed ghetto subculture rant since it seemed to be implying that the game was mocking ghetto or trendy hip hop culture in general and thus racist.,0.0,0.0,0.0,0.0
you moved my bit yes....thats fine; however that has no bearing on whether the current insertion is a personal rant which it is,0.0,0.0,0.0,0.5449
 external links  rant page removed. there is no criticism but only hate mongering to be found,0.790955,0.0,0.0,0.0
 external links  rant page removed. there is no criticism but only hate mongering to be found,0.0,0.0,0.0,0.929502
removed npov rant,0.711254,0.0,0.0,0.0
rv pov rant,0.6791,0.0,0.0,0.0
removing vitriolic mini-rant.,0.617547,0.0,0.0,0.0
removing vitriolic mini-rant.,0.0,0.0,0.0,0.842108
rv rant,0.6791,0.0,0.0,0.0
=the correct pronunciation: is it important?= rant rant rant,0.71993,0.0,0.0,0.0
=the correct pronunciation: is it important?= rant rant rant,0.0,0.0,0.942754,0.0
this article is seriously unbalanced - need more about the disaster to balance the anti-sun rant,0.600245,0.0,0.0,0.0
rv biased homophobic rant,0.578543,0.0,0.0,0.0
rv rant,0.6791,0.0,0.0,0.0
revert iyengar rant,0.663166,0.0,0.0,0.0
removed rant,0.711254,0.0,0.0,0.0
italicize term that is mentioned rather than used remove rant: a cited definition is already in this article this bogeyman is not necessary,0.0,0.0,0.0,0.841001
removed anti-semetic rant.,0.67627,0.0,0.0,0.0
reverted pov rant of a wikipedian.,0.663166,0.0,0.0,0.0
 external links  moving rant to [[software wars]],0.502364,0.0,0.0,0.0
 external links  moving rant to [[software wars]],0.0,0.0,0.0,0.801827
revert what seems to me like political rant,0.507806,0.0,0.0,0.0
revert what seems to me like political rant,0.0,0.0,0.0,0.0
moved kefka screenie to [[kefka palazzo]]. ill rant about this on [[talk:final fantasy vi|talk]].,0.0,0.0,0.0,0.0
rv - grossly pov rant with not even references and you marked it minor?,0.593895,0.0,0.0,0.0
rv - grossly pov rant with not even references and you marked it minor?,0.0,0.0,0.0,0.589295
rv - grossly pov rant with not even references and you marked it minor?,0.0,0.0,0.0,0.0
delete copyright-violating vitriolic rant (the original is even linked to at the bottom of the article for gods sake),0.0,0.0,0.0,0.0
delete copyright-violating vitriolic rant (the original is even linked to at the bottom of the article for gods sake),0.0,0.0,0.0,0.668281
revert: rant,0.63868,0.0,0.0,0.0
adding the christian sort of passion - removing anti-new age rant to talk,0.0,0.0,0.0,0.0
rm unsourced rant. please look at satellite photos if you think there is a green belt : there simply isnt,0.0,0.0,0.0,0.991673
